1	1
6	5	4	O
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	6	0	R	1
2	7	0	R	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	4	0	R	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
4	0	0	R	1
4	1	0	R	1
4	2	0	R	1
4	3	0	R	1
4	3	1	C	1
4	4	0	R	1
4	4	1	Y	1
4	4	2	Y	2
4	5	0	R	1
4	5	1	C	1
4	5	2	W	1
4	6	0	R	1
4	7	0	R	1
5	0	0	R	1
5	1	0	R	1
5	2	0	R	1
5	3	0	R	1
5	4	0	R	1
5	5	0	R	1
5	6	0	R	1
5	7	0	R	1
6	0	0	R	1
6	1	0	R	1
6	2	0	R	1
6	3	0	R	1
6	4	0	R	1
6	5	0	R	1
6	6	0	R	1
6	7	0	R	1
7	0	0	R	1
7	1	0	R	1
7	2	0	R	1
7	3	0	R	1
7	4	0	R	1
7	5	0	R	1
7	6	0	R	1
7	7	0	R	1
7	7	1	X	1

61	5
0	7	7	O
0	0	0	R	1
0	0	1	G	1
0	0	2	B	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	0	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	6	0	R	1
2	7	0	R	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	4	0	R	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
4	0	0	R	1
4	1	0	R	1
4	2	0	R	1
4	3	0	R	1
4	3	1	C	1
4	4	0	R	1
4	4	1	Y	1
4	4	2	Y	2
4	5	0	R	1
4	5	1	C	1
4	6	0	R	1
4	7	0	R	1
5	0	0	R	1
5	1	0	R	1
5	2	0	R	1
5	3	0	R	1
5	4	0	R	1
5	5	0	R	1
5	6	0	R	1
5	7	0	R	1
6	0	0	R	1
6	1	0	R	1
6	2	0	R	1
6	3	0	R	1
6	4	0	R	1
6	5	0	R	1
6	6	0	R	1
6	7	0	R	1
7	0	0	R	1
7	0	1	W	1
7	1	0	R	1
7	2	0	R	1
7	3	0	R	1
7	4	0	R	1
7	5	0	R	1
7	6	0	R	1
7	7	0	R	1
7	7	1	X	1

62	1
3	6	7	O
1	5	0	B	1
1	6	0	G	1
3	2	0	R	1
3	3	0	B	1
4	7	0	G	1
4	7	1	B	1
7	1	0	B	1
7	1	1	R	1
7	5	0	R	1
7	5	1	B	1

62	2
1	5	6	O
1	5	0	B	1
1	5	1	B	1
1	6	0	G	1
3	2	0	R	1
3	3	0	B	1
4	7	0	G	1
7	1	0	B	1
7	1	1	R	1
7	5	0	R	1
7	5	1	B	1

62	3
3	2	7	O
1	5	0	B	1
3	2	0	R	1
3	2	1	G	1
3	3	0	B	1
4	7	0	G	1
4	7	1	B	1
7	1	0	B	1
7	1	1	R	1
7	5	0	R	1
7	5	1	B	1

62	4
7	5	7	O
1	5	0	B	1
1	6	0	G	1
3	2	0	R	1
3	3	0	B	1
4	7	0	G	1
4	7	1	B	1
7	1	0	B	1
7	5	0	R	1
7	5	1	B	1
7	5	2	R	1

62	5
1	5	7	O
1	5	0	B	1
1	5	1	B	1
1	6	0	G	1
3	2	0	R	1
4	7	0	G	1
4	7	1	B	1
7	1	0	B	1
7	1	1	R	1
7	5	0	R	1
7	5	1	B	1

63	1
7	7	7	O
1	4	0	Y	1
1	4	1	G	1
1	4	2	G	1
1	4	3	C	2
2	1	0	Y	1
2	1	1	G	1
2	1	2	G	1
2	1	3	Y	2
5	4	0	Y	1
5	4	1	G	1
5	4	2	G	1
5	4	3	R	2
5	7	0	Y	1
5	7	1	G	1
5	7	2	G	1
5	7	3	B	2

63	2
5	7	7	C
1	4	0	Y	1
1	4	1	G	1
1	4	2	G	1
1	4	3	C	2
2	1	0	Y	1
2	1	1	G	1
2	1	2	G	1
2	1	3	Y	2
5	4	0	Y	1
5	4	1	G	1
5	4	2	G	1
5	4	3	R	2
5	7	0	Y	1
5	7	1	G	1
5	7	2	G	1
5	7	7	B	2

63	3
5	4	7	C
1	4	0	Y	1
1	4	1	G	1
1	4	2	G	1
1	4	3	C	2
2	1	0	Y	1
2	1	1	G	1
2	1	2	G	1
2	1	3	Y	2
5	4	0	Y	1
5	4	1	G	1
5	4	2	G	1
5	4	7	R	2
5	7	0	Y	1
5	7	1	G	1
5	7	2	G	1
5	7	3	B	2

63	4
1	4	7	C
1	4	0	Y	1
1	4	1	G	1
1	4	2	G	1
1	4	7	C	2
2	1	0	Y	1
2	1	1	G	1
2	1	2	G	1
2	1	3	Y	2
5	4	0	Y	1
5	4	1	G	1
5	4	2	G	1
5	4	3	R	2
5	7	0	Y	1
5	7	1	G	1
5	7	2	G	1
5	7	3	B	2

63	5
2	1	6	C
1	4	0	Y	1
1	4	1	G	1
1	4	2	G	1
1	4	3	C	2
2	1	0	Y	1
2	1	1	G	1
2	1	2	G	1
2	1	6	Y	2
5	4	0	Y	1
5	4	1	G	1
5	4	2	G	1
5	4	3	R	2
5	7	0	Y	1
5	7	1	G	1
5	7	2	G	1
5	7	3	B	2

64	1
4	7	7	O
3	2	0	B	1
3	3	0	R	1
3	3	1	G	1
3	3	2	B	1
3	4	0	R	1
3	4	1	G	1
3	4	2	B	1
3	5	0	R	1
3	5	1	G	1
3	5	2	B	1
6	3	0	G	1
6	3	1	B	1
6	3	2	Y	1
6	4	0	G	1
6	4	1	R	1
6	4	2	Y	2

64	2
3	5	7	O
3	2	0	B	1
3	3	0	R	1
3	3	1	G	1
3	3	2	B	1
3	4	0	R	1
3	4	1	G	1
3	4	2	B	1
3	5	0	R	1
3	5	1	G	1
3	5	2	B	1
3	5	3	Y	2
6	3	0	G	1
6	3	1	B	1
6	3	2	Y	1
6	4	0	G	1
6	4	1	R	1

64	3
3	4	7	O
3	2	0	B	1
3	3	0	R	1
3	3	1	G	1
3	3	2	B	1
3	4	0	R	1
3	4	1	G	1
3	4	2	B	1
3	4	3	Y	2
3	5	0	R	1
3	5	1	G	1
3	5	2	B	1
6	3	0	G	1
6	3	1	B	1
6	3	2	Y	1
6	4	0	G	1
6	4	1	R	1

64	4
3	3	7	O
3	2	0	B	1
3	3	0	R	1
3	3	1	G	1
3	3	2	B	1
3	3	3	Y	2
3	4	0	R	1
3	4	1	G	1
3	4	2	B	1
3	5	0	R	1
3	5	1	G	1
3	5	2	B	1
6	3	0	G	1
6	3	1	B	1
6	3	2	Y	1
6	4	0	G	1
6	4	1	R	1

64	5
3	2	7	O
3	2	0	B	1
3	2	1	Y	1
3	3	0	R	1
3	3	1	G	1
3	3	2	B	1
3	4	0	R	1
3	4	1	G	1
3	4	2	B	1
3	5	0	R	1
3	5	1	G	1
3	5	2	B	1
6	3	0	G	1
6	3	1	B	1
6	4	0	G	1
6	4	1	R	1
6	4	2	Y	2

65	1
5	7	7	O
0	0	0	R	1
0	0	1	W	2
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	3	1	Y	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	Y	2
2	3	0	B	1
2	3	1	G	2
4	5	0	Y	1
4	6	0	Y	1
4	6	1	R	2
4	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	3	1	W	2
7	4	0	G	1
7	4	1	B	2
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

65	2
4	5	7	O
0	0	0	R	1
0	0	1	W	2
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	3	1	Y	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	Y	2
2	3	0	B	1
2	3	1	G	2
4	5	0	Y	1
4	5	1	R	2
4	6	0	Y	1
4	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	3	1	W	2
7	4	0	G	1
7	4	1	B	2
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

65	3
0	3	6	O
0	0	0	R	1
0	0	1	W	2
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	3	1	Y	1
0	3	2	W	2
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	Y	2
2	3	0	B	1
2	3	1	G	2
4	5	0	Y	1
4	6	0	Y	1
4	6	1	R	2
4	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	4	0	G	1
7	4	1	B	2
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

65	4
4	5	7	O
0	0	0	R	1
0	0	1	W	2
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	3	1	Y	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	Y	2
2	3	0	B	1
4	5	0	Y	1
4	5	1	G	2
4	6	0	Y	1
4	6	1	R	2
4	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	3	1	W	2
7	4	0	G	1
7	4	1	B	2
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

65	5
4	7	7	O
0	0	0	R	1
0	0	1	W	2
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	3	1	Y	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
2	3	0	B	1
2	3	1	G	2
4	5	0	Y	1
4	6	0	Y	1
4	6	1	R	2
4	7	0	R	1
4	7	1	Y	2
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	3	1	W	2
7	4	0	G	1
7	4	1	B	2
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

66	1
2	4	7	O
0	0	0	B	1
0	1	0	B	1
0	2	0	B	1
0	3	0	B	1
0	3	1	Y	1
0	4	0	B	1
0	4	1	G	1
0	5	0	B	1
0	6	0	B	1
0	7	0	B	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	3	1	Y	1
3	4	0	R	1
3	4	1	X	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	2	1	R	1
7	3	0	G	1
7	3	1	B	1
7	4	0	G	1
7	4	1	Y	1
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

66	2
3	3	7	O
0	0	0	B	1
0	1	0	B	1
0	2	0	B	1
0	3	0	B	1
0	3	1	Y	1
0	4	0	B	1
0	5	0	B	1
0	6	0	B	1
0	7	0	B	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	3	1	Y	1
3	3	2	G	1
3	4	0	R	1
3	4	1	X	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	2	1	R	1
7	3	0	G	1
7	3	1	B	1
7	4	0	G	1
7	4	1	Y	1
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

66	3
7	4	7	O
0	0	0	B	1
0	1	0	B	1
0	2	0	B	1
0	3	0	B	1
0	3	1	Y	1
0	4	0	B	1
0	4	1	G	1
0	5	0	B	1
0	6	0	B	1
0	7	0	B	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	3	1	Y	1
3	4	0	R	1
3	4	1	X	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	3	0	G	1
7	3	1	B	1
7	4	0	G	1
7	4	1	Y	1
7	4	2	R	1
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

66	4
7	4	7	O
0	0	0	B	1
0	1	0	B	1
0	2	0	B	1
0	3	0	B	1
0	3	1	Y	1
0	4	0	B	1
0	4	1	G	1
0	5	0	B	1
0	6	0	B	1
0	7	0	B	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	3	1	Y	1
3	4	0	R	1
3	4	1	X	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	2	1	R	1
7	3	0	G	1
7	4	0	G	1
7	4	1	Y	1
7	4	2	B	1
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

66	5
3	7	7	O
0	0	0	B	1
0	1	0	B	1
0	2	0	B	1
0	3	0	B	1
0	3	1	Y	1
0	4	0	B	1
0	4	1	G	1
0	5	0	B	1
0	6	0	B	1
0	7	0	B	1
3	0	0	R	1
3	1	0	R	1
3	2	0	R	1
3	3	0	R	1
3	3	1	Y	1
3	4	0	R	1
3	5	0	R	1
3	6	0	R	1
3	7	0	R	1
3	7	1	X	1
7	0	0	G	1
7	1	0	G	1
7	2	0	G	1
7	2	1	R	1
7	3	0	G	1
7	3	1	B	1
7	4	0	G	1
7	4	1	Y	1
7	5	0	G	1
7	6	0	G	1
7	7	0	G	1

67	1
4	5	7	O
1	3	0	B	1
1	3	1	B	1
1	3	2	G	1
1	3	3	G	1
1	3	4	Y	2
3	1	0	B	1
3	1	1	G	1
4	5	0	R	1
4	5	1	R	1
4	5	2	G	1
4	5	3	G	1
4	5	4	Y	2
5	3	0	R	1
5	3	1	G	1
6	6	0	Y	1
6	6	1	G	1

67	2
7	7	7	O
1	3	0	B	1
1	3	1	B	1
1	3	2	G	1
1	3	3	G	1
1	3	4	Y	2
3	1	0	B	1
3	1	1	G	1
4	5	0	R	1
4	5	1	R	1
4	5	2	G	1
4	5	3	G	1
4	5	4	Y	2
5	3	0	R	1
5	3	1	G	1
6	6	0	Y	1
7	7	0	G	1

67	3
6	6	7	O
1	3	0	B	1
1	3	1	B	1
1	3	2	G	1
1	3	3	G	1
1	3	4	Y	2
3	1	0	B	1
3	1	1	G	1
4	5	0	R	1
4	5	1	R	1
4	5	2	G	1
4	5	3	G	1
5	3	0	R	1
5	3	1	G	1
6	6	0	Y	1
6	6	1	G	1
6	6	2	Y	2

67	4
4	7	7	O
1	3	0	B	1
1	3	1	B	1
1	3	2	G	1
1	3	3	G	1
1	3	4	Y	2
3	1	0	B	1
3	1	1	G	1
3	1	2	Y	2
4	5	0	R	1
4	5	1	R	1
4	5	2	G	1
4	5	3	G	1
5	3	0	R	1
5	3	1	G	1
6	6	0	Y	1
6	6	1	G	1

67	5
4	5	7	O
1	3	0	B	1
1	3	1	B	1
1	3	2	G	1
1	3	3	G	1
3	1	0	B	1
3	1	1	G	1
4	5	0	R	1
4	5	1	R	1
4	5	2	G	1
4	5	3	G	1
4	5	4	Y	2
5	3	0	R	1
5	3	1	G	1
5	3	2	Y	2
6	6	0	Y	1
6	6	1	G	1

68	1
3	7	7	O
0	0	0	Y	1
0	0	1	B	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	7	0	Y	1
0	7	1	B	1
1	3	0	X	1
1	4	0	X	1
1	4	1	R	1
1	5	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
6	3	0	X	1
6	4	0	X	1
6	4	1	R	1
6	5	0	X	1
7	0	0	G	1
7	0	1	B	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	7	0	G	1
7	7	1	B	1

68	2
0	7	5	O
0	0	0	Y	1
0	0	1	B	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	7	0	Y	1
0	7	1	B	1
0	7	2	R	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
6	3	0	X	1
6	4	0	X	1
6	4	1	R	1
6	5	0	X	1
7	0	0	G	1
7	0	1	B	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	7	0	G	1
7	7	1	B	1

68	3
6	4	7	O
0	0	0	Y	1
0	0	1	B	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	7	0	Y	1
0	7	1	B	1
1	3	0	X	1
1	4	0	X	1
1	4	1	R	1
1	5	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
6	3	0	X	1
6	4	0	X	1
6	4	1	R	1
6	4	2	B	1
6	5	0	X	1
7	0	0	G	1
7	0	1	B	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	7	0	G	1

68	4
1	4	7	O
0	0	0	Y	1
0	0	1	B	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	7	0	Y	1
0	7	1	B	1
1	3	0	X	1
1	4	0	X	1
1	4	1	R	1
1	4	2	R	1
1	5	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
6	3	0	X	1
6	4	0	X	1
6	5	0	X	1
7	0	0	G	1
7	0	1	B	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	7	0	G	1
7	7	1	B	1

68	5
3	7	5	O
0	0	0	Y	1
0	0	1	B	1
0	0	2	B	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	7	0	Y	1
0	7	1	B	1
1	3	0	X	1
1	4	0	X	1
1	4	1	R	1
1	5	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
6	3	0	X	1
6	4	0	X	1
6	4	1	R	1
6	5	0	X	1
7	0	0	G	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	7	0	G	1
7	7	1	B	1

69	1
2	7	7	O
0	0	0	R	1
0	0	1	R	1
0	0	2	W	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	2
2	4	0	B	1
5	4	0	G	1
7	0	0	W	1
7	0	1	W	1
7	0	2	R	1
7	7	0	W	1
7	7	1	W	1
7	7	2	R	2

69	2
2	7	6	O
0	0	0	R	1
0	0	1	R	1
0	0	2	W	1
0	7	0	R	1
0	7	1	R	1
2	4	0	B	1
2	4	1	W	2
5	4	0	G	1
7	0	0	W	1
7	0	1	W	1
7	0	2	R	1
7	7	0	W	1
7	7	1	W	1
7	7	2	R	2

69	3
5	4	7	O
0	0	0	R	1
0	0	1	R	1
0	0	2	W	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	2
2	4	0	B	1
5	4	0	G	1
5	4	1	R	2
7	0	0	W	1
7	0	1	W	1
7	0	2	R	1
7	7	0	W	1
7	7	1	W	1

69	4
2	7	5	O
0	0	0	R	1
0	0	1	R	1
0	0	2	W	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	2
2	4	0	B	1
2	4	1	R	1
5	4	0	G	1
7	0	0	W	1
7	0	1	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	R	2

69	5
3	7	7	O
0	0	0	R	1
0	0	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	2
2	4	0	B	1
5	4	0	G	1
5	4	1	W	1
7	0	0	W	1
7	0	1	W	1
7	0	2	R	1
7	7	0	W	1
7	7	1	W	1
7	7	2	R	2

70	1
6	7	7	O
2	2	0	G	1
2	3	0	R	1
2	3	1	R	1
2	3	2	B	1
2	5	0	R	1
2	5	1	R	1
2	5	2	B	1
2	6	0	Y	1
6	1	0	B	1
6	1	1	Y	1
6	1	2	R	1
6	4	0	B	1
6	4	1	Y	1

70	2
6	4	5	C
2	2	0	G	1
2	3	0	R	1
2	3	1	R	1
2	3	2	B	1
2	5	0	R	1
2	5	1	R	1
2	5	2	B	1
2	6	0	Y	1
6	1	0	B	1
6	1	1	Y	1
6	1	2	R	1
6	4	0	B	1
6	4	5	Y	1

70	3
6	1	3	C
2	2	0	G	1
2	3	0	R	1
2	3	1	R	1
2	3	2	B	1
2	5	0	R	1
2	5	1	R	1
2	5	2	B	1
2	6	0	Y	1
6	1	0	B	1
6	1	1	Y	1
6	1	3	R	1
6	4	0	B	1
6	4	1	Y	1

70	4
2	5	5	C
2	2	0	G	1
2	3	0	R	1
2	3	1	R	1
2	3	2	B	1
2	5	0	R	1
2	5	1	R	1
2	5	5	B	1
2	6	0	Y	1
6	1	0	B	1
6	1	1	Y	1
6	1	2	R	1
6	4	0	B	1
6	4	1	Y	1

70	5
2	2	5	C
2	2	5	G	1
2	3	0	R	1
2	3	1	R	1
2	3	2	B	1
2	5	0	R	1
2	5	1	R	1
2	5	2	B	1
2	6	0	Y	1
6	1	0	B	1
6	1	1	Y	1
6	1	2	R	1
6	4	0	B	1
6	4	1	Y	1

71	1
6	7	7	O
1	6	0	G	1
3	3	0	G	1
5	5	0	G	1
6	1	0	G	1

71	2
5	5	7	C
1	6	0	G	1
3	3	0	G	1
5	5	7	G	1
6	1	0	G	1

71	3
1	6	5	C
1	6	5	G	1
3	3	0	G	1
5	5	0	G	1
6	1	0	G	1

71	4
3	3	7	C
1	6	0	G	1
3	3	7	G	1
5	5	0	G	1
6	1	0	G	1

71	5
6	1	2	C
1	6	0	G	1
3	3	0	G	1
5	5	0	G	1
6	1	2	G	1

72	1
4	5	7	O
1	3	0	R	1
1	7	0	R	1
1	7	1	Y	1
3	3	0	R	1
3	7	0	R	1
3	7	1	Y	1
4	0	0	G	1
4	0	1	R	2
7	0	0	G	1
7	0	1	Y	1
7	0	2	R	2
7	5	0	B	1
7	7	0	B	1

72	2
1	7	7	O
1	3	0	R	1
1	7	0	R	1
1	7	1	Y	1
1	7	2	R	2
3	3	0	R	1
3	7	0	R	1
3	7	1	Y	1
4	0	0	G	1
7	0	0	G	1
7	0	1	Y	1
7	0	2	R	2
7	5	0	B	1
7	7	0	B	1

72	3
3	7	7	O
1	3	0	R	1
1	7	0	R	1
1	7	1	Y	1
3	3	0	R	1
3	7	0	R	1
3	7	1	Y	1
3	7	2	R	2
4	0	0	G	1
4	0	1	R	2
7	0	0	G	1
7	0	1	Y	1
7	5	0	B	1
7	7	0	B	1

72	4
7	6	7	O
1	3	0	R	1
1	7	0	R	1
1	7	1	Y	1
3	3	0	R	1
3	7	0	R	1
3	7	1	Y	1
4	0	0	G	1
4	0	1	R	2
7	0	0	G	1
7	0	1	Y	1
7	5	0	B	1
7	6	0	R	2
7	7	0	B	1

72	5
2	3	7	O
1	3	0	R	1
1	7	0	R	1
1	7	1	Y	1
2	3	0	R	2
3	3	0	R	1
3	7	0	R	1
3	7	1	Y	1
4	0	0	G	1
7	0	0	G	1
7	0	1	Y	1
7	0	2	R	2
7	5	0	B	1
7	7	0	B	1

73	1
7	2	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	5	1	G	1
1	6	0	X	1
1	6	1	X	1
1	6	2	G	1
1	7	0	X	1
1	7	1	X	1
1	7	2	G	1
1	7	3	G	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	5	1	R	1
2	6	0	X	1
2	7	0	X	1
4	1	0	M	1
5	4	0	B	1
5	6	0	B	1
6	1	0	M	1
7	4	0	Y	1
7	4	1	M	2
7	6	0	Y	1
7	6	1	C	2

73	2
5	6	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	5	1	G	1
1	6	0	X	1
1	6	1	X	1
1	6	2	G	1
1	7	0	X	1
1	7	1	X	1
1	7	2	G	1
1	7	3	G	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	5	1	R	1
2	6	0	X	1
2	7	0	X	1
4	1	0	M	1
5	4	0	B	1
5	6	0	B	1
5	6	1	M	2
6	1	0	M	1
7	4	0	Y	1
7	6	0	Y	1
7	6	1	C	2

73	3
5	6	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	5	1	G	1
1	6	0	X	1
1	6	1	X	1
1	6	2	G	1
1	7	0	X	1
1	7	1	X	1
1	7	2	G	1
1	7	3	G	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	5	1	R	1
2	6	0	X	1
2	7	0	X	1
4	1	0	M	1
5	4	0	B	1
5	6	0	B	1
5	6	1	C	2
6	1	0	M	1
7	4	0	Y	1
7	4	1	M	2
7	6	0	Y	1

73	4
5	1	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	5	1	G	1
1	6	0	X	1
1	6	1	X	1
1	6	2	G	1
1	7	0	X	1
1	7	1	X	1
1	7	2	G	1
1	7	3	G	1
2	0	0	R	1
2	1	0	R	1
2	2	0	R	1
2	3	0	R	1
2	4	0	R	1
2	5	0	R	1
2	5	1	R	1
2	6	0	X	1
2	7	0	X	1
4	1	0	M	1
5	1	0	M	2
5	4	0	B	1
5	6	0	B	1
6	1	0	M	1
7	4	0	Y	1
7	6	0	Y	1
7	6	1	C	2

73	5
7	7	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
